design_id,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,fam_F_S,fam_N_S,cd
E_S_WW_WM_138,3.00487,-5.01963,18.2613,9.51063,-1.05,0.52,16.6414,9.69717,11.6854,137.958,1.3357,-0.3,21.0662,0.0,28.2374,1.31296,2.92333,12.191,17.3711,18.7431,139.211,7.31932,-12.4749,0.0,0.0,0.2551807673754153
E_S_WW_WM_139,-4.43033,-7.11563,17.5403,-5.76237,0.61,1.29,16.359,-1.85339,27.6449,72.9825,1.58555,-0.3,2.61229,0.5,-13.1998,-17.2335,-24.8251,36.1192,64.2025,11.8037,17.4941,2.62575,-169.139,0.0,0.0,0.2742417197607973
E_S_WW_WM_140,10.9028,2.98436,14.3026,-8.03838,1.5,1.22,15.9445,1.06589,48.1842,109.751,-8.08929,0.4,-19.2249,-0.2,58.1043,6.77491,9.21934,32.4885,3.71275,49.411,-19.484,56.7341,87.5564,0.0,0.0,0.2898404042425249
E_S_WW_WM_141,-3.08048,3.14297,1.06836,18.8463,2.17,1.09,0.903987,2.00937,37.5733,4.7164,3.0374,0.8,-10.3502,0.1,-3.30701,-4.54103,25.5535,8.33893,2.44344,-48.6856,100.599,1.78431,50.8333,0.0,0.0,0.2546205497707641
E_S_WW_WM_142,13.8783,-7.88364,5.13693,7.34209,-0.21,-1.16,4.54058,-3.02449,-5.9037,71.9003,-9.05113,0.6,-11.8683,0.0,24.061,-13.6916,-1.21648,-10.7539,73.843,42.1102,-57.0275,26.4749,59.2701,0.0,0.0,0.2675386570199335
E_S_WW_WM_143,-6.94098,2.46668,10.6615,19.6272,1.4,0.12,10.8871,7.3606,-48.6467,101.391,0.623319,0.0,-16.3686,0.1,2.74293,-2.96076,11.3413,-17.2365,-47.4872,30.8719,95.3716,25.6693,1.79322,0.0,0.0,0.2790145376179402
E_S_WW_WM_144,3.87471,-6.05972,-3.58403,0.535213,1.58,0.18,-6.48285,7.72903,-35.3988,-27.0547,4.09454,0.5,-6.6515,0.4,-17.1111,12.7976,-4.37053,51.3965,85.7814,-19.9662,-31.488,-12.7598,95.0328,0.0,0.0,0.2600893840431893
E_S_WW_WM_145,-2.39651,1.10941,-3.16895,-13.9493,1.7,0.18,9.92338,-4.22263,-34.4093,3.91285,-6.34222,0.7,5.43662,1.0,-5.0717,-9.94009,8.90053,-23.7936,13.5134,-40.8828,60.4216,-16.9058,1.03757,0.0,0.0,0.2542665623222591
E_S_WW_WM_146,-2.55144,2.06691,-5.99119,-7.19916,2.32,1.55,13.9392,3.29237,32.8137,-79.6718,-2.01186,0.4,17.4526,0.1,55.5993,-17.122,-17.6642,20.029,88.1854,3.32759,6.70881,6.86803,-61.7087,0.0,0.0,0.2520942077109634
E_S_WW_WM_147,10.3885,-7.85919,16.3721,-9.58829,1.45,-0.19,6.93124,-2.60253,42.8236,21.1247,0.120779,-0.4,19.8384,-0.3,32.3662,-4.33259,-8.85512,-7.34826,70.4007,-16.1393,33.5204,-49.2869,102.234,0.0,0.0,0.2549744173455149
E_S_WW_WM_148,5.87987,7.10137,9.68052,4.85906,-1.67,-0.68,19.2022,-4.52843,-11.1197,41.9435,0.993291,0.7,-14.7591,0.6,-13.83,5.90722,-25.4146,3.49098,73.7437,17.005,59.6911,-41.6326,-180.892,0.0,0.0,0.2566914154152824
E_S_WW_WM_149,5.48757,-4.27259,-4.04946,-11.2819,-1.42,-0.41,-0.376644,1.45601,-3.37328,12.6176,1.73022,-0.3,-2.53864,-0.2,-22.5182,-16.7486,-27.8259,-14.1644,72.8536,-2.05553,33.7699,-39.7277,-190.472,0.0,0.0,0.240443778833887
E_S_WW_WM_150,14.7031,5.83089,8.97893,1.64216,0.25,1.33,7.66716,8.80573,-9.60977,69.475,2.37814,0.7,-8.1936,0.9,10.6465,-7.88592,29.8431,18.2301,-47.0998,-49.2349,-27.3362,18.4438,-2.77782,0.0,0.0,0.2706523842026578
E_S_WW_WM_151,-0.167774,14.5905,3.84719,16.1221,1.36,2.05,-0.491868,-0.854262,11.9609,-36.4233,4.81635,-0.1,-22.3226,0.8,46.7225,3.87277,8.48957,-12.4918,20.3336,-43.8802,-36.6219,21.7126,-114.887,0.0,0.0,0.2543958951960133
E_S_WW_WM_152,9.19503,8.05626,4.71091,8.83625,0.1,0.1,-0.541188,-3.96328,-34.2085,-68.9678,3.56084,0.6,-4.64734,1.0,-2.31034,14.8579,23.0092,19.4553,66.5,12.0658,138.831,-38.2566,143.065,0.0,0.0,0.2507811373687708
E_S_WW_WM_153,9.14677,12.9197,15.1255,-10.7131,-1.11,-0.03,-4.76959,0.847138,8.10467,-66.9677,-6.83131,0.8,11.8393,0.4,-3.91867,-13.8512,9.1674,-3.54409,-34.5863,-12.6902,130.822,86.1164,39.8272,0.0,0.0,0.2656553395215946
E_S_WW_WM_154,-0.877437,9.2751,11.873,7.09802,0.98,-0.43,19.6107,9.33911,38.1974,99.1247,-2.34691,-0.2,-11.4537,0.8,40.7686,23.4294,-19.3991,-4.04101,-41.476,2.79051,67.3743,83.8549,101.381,0.0,0.0,0.2884794255780731
E_S_WW_WM_155,3.75117,8.07338,14.3895,-16.1107,2.07,1.41,3.19128,5.7924,-29.0722,144.477,-6.57657,0.2,5.67259,-0.4,41.4211,28.5546,-18.5878,15.3154,-6.98644,27.8993,-28.3519,23.3243,-135.821,0.0,0.0,0.3036637361395348
E_S_WW_WM_156,-1.9263,12.0603,15.5506,17.3574,0.64,-0.1,-9.64564,-3.43828,-35.8156,97.6255,-9.43109,0.4,1.90727,0.5,7.19865,4.3813,29.4178,38.3834,117.914,8.31351,-11.5449,65.6668,-91.073,0.0,0.0,0.3005781950564784
E_S_WW_WM_157,-6.16259,-6.47213,19.0643,3.72538,-0.42,1.64,15.6157,4.63519,-16.2415,63.1371,3.8811,-0.4,-2.26811,0.9,35.9741,11.4385,25.6356,38.6906,-33.5674,-17.2085,13.1542,-18.6891,-48.363,0.0,0.0,0.257911249358804
E_S_WW_WM_158,-1.85799,7.38313,-1.97063,2.82385,1.0,-0.01,17.389,0.820297,-19.5952,-94.811,-8.63977,-0.3,9.97998,0.8,55.7593,23.2405,10.2473,29.5626,108.796,-45.3203,30.9112,36.6258,-0.732174,0.0,0.0,0.2752764396744186
E_S_WW_WM_159,8.2911,4.35156,-4.98976,11.5417,2.1,-0.14,-8.49639,4.22641,14.0097,-24.4732,-14.8608,0.5,-5.37135,0.1,5.069,-10.7396,-23.981,-19.425,27.9977,4.50615,-59.3546,-43.3703,30.0444,0.0,0.0,0.27967189610299
E_S_WW_WM_160,10.7738,-6.1157,11.6085,-15.383,0.94,0.31,7.62675,8.66377,-45.7607,64.0663,-14.9069,-0.2,-1.95096,0.3,-5.1535,2.70209,-23.4284,37.0708,106.086,10.1514,-35.8993,-53.8721,-139.882,0.0,0.0,0.2783262003521595
E_S_WW_WM_161,7.72664,9.98111,17.6955,3.86368,0.21,1.58,14.3121,4.69484,-43.6054,58.9682,-2.49146,-0.3,-22.491,0.5,38.4377,0.0750084,-20.8923,15.8399,88.3094,-36.9079,-43.6388,82.7745,2.38855,0.0,0.0,0.2807356789368771
E_S_WW_WM_162,9.15217,-5.21013,9.10048,-6.02572,0.33,1.03,6.12711,-3.94171,47.0352,0.163785,-5.06199,0.2,7.52891,0.5,-22.7709,0.73718,15.8531,-5.23918,127.926,-40.6529,89.0359,-26.5734,-163.334,0.0,0.0,0.2435169070664452
E_S_WW_WM_163,-5.719,0.344745,-3.4814,6.81424,0.83,1.84,-4.43365,-0.26357,25.4557,-33.4297,-14.0546,0.2,24.704,0.6,30.6983,-6.21809,21.7415,26.1387,61.4989,49.6372,-24.1402,61.0919,46.3054,0.0,0.0,0.2876871150099668
E_S_WW_WM_164,-4.35376,5.96096,-4.76194,-5.94266,0.98,-0.12,7.29332,0.0280631,-40.081,-84.3797,-12.5037,0.2,8.34464,-0.3,11.9368,-18.0053,19.4933,54.138,-10.091,-15.5757,10.1537,32.0535,34.1077,0.0,0.0,0.3081823294451827
E_S_WW_WM_165,14.9994,6.79447,8.32477,10.9353,-0.81,-0.65,16.9043,5.05903,-36.7985,97.251,-14.7014,-0.2,13.7363,-0.1,-6.70348,4.91595,-10.007,32.9451,75.3741,-47.9867,69.8634,49.4705,-56.6125,0.0,0.0,0.2887926349534883
E_S_WW_WM_166,-3.30674,8.22246,19.1444,11.4807,1.82,-1.04,6.67948,-2.50124,-12.647,-61.0048,-7.1703,0.6,-13.1107,-0.2,15.9694,27.3883,-24.4784,21.3448,97.9841,40.3401,-18.5205,-27.3318,-45.2431,0.0,0.0,0.2726812621196013
E_S_WW_WM_167,11.2161,4.60242,-1.84785,2.89339,2.48,-0.25,-6.53252,0.00704819,-4.80066,135.305,-2.52134,0.2,13.6827,0.2,43.9631,-2.30139,7.66551,-1.60506,115.754,-36.6637,127.369,-22.0096,-122.32,0.0,0.0,0.3011123581760797
E_S_WW_WM_168,-5.22331,6.16382,16.9201,15.0307,1.89,2.32,19.0385,1.63973,-33.1165,33.9258,-12.6495,0.2,3.16188,0.7,17.4,16.4999,-14.095,9.72951,119.482,25.1527,29.1056,-12.4669,-181.206,0.0,0.0,0.2783708498504983
E_S_WW_WM_169,14.8888,10.7689,12.7637,7.23696,-1.51,-0.33,14.5749,0.948831,48.4669,-46.6596,-11.3214,0.7,-21.2796,0.2,-7.60229,-1.86093,25.9499,44.9548,33.9264,14.74,-26.2084,24.1191,115.706,0.0,0.0,0.2924612899368771
E_S_WW_WM_170,-6.86378,11.1875,-5.55715,-2.89642,0.35,-0.91,-7.80238,1.48268,-20.5981,-7.56337,-6.94273,0.5,-8.99071,-0.3,31.3333,-3.93781,27.0913,31.4098,107.733,36.4558,78.6205,-27.9779,-92.4595,0.0,0.0,0.2943843514983388
E_S_WW_WM_171,9.2592,13.2024,11.719,-17.2308,0.4,1.04,3.92436,9.11155,-39.2776,-36.7446,0.0757825,0.0,15.6958,-0.2,17.2705,-2.72914,20.4537,-21.1825,-4.38928,24.9924,80.7779,-46.5058,134.359,0.0,0.0,0.250975804641196
E_S_WW_WM_172,-5.2993,-2.65602,16.2762,-0.544374,0.48,-1.64,-2.78322,3.89664,36.7545,63.8911,-14.1424,0.4,-7.6997,0.8,-19.1538,13.2993,21.1606,3.27375,71.6819,23.6697,117.904,-19.5614,-178.088,0.0,0.0,0.2590171988770764
E_S_WW_WM_173,-7.91976,10.6489,6.71093,-16.8797,2.42,1.67,2.60556,3.13514,16.2468,-58.8338,0.235262,0.2,3.8553,0.2,2.60224,2.79919,-24.8888,-8.57594,78.8963,-23.4214,129.655,-26.5439,105.396,0.0,0.0,0.2596580327674418
E_S_WW_WM_174,14.3171,0.800555,3.36829,-5.83018,-1.79,-1.51,18.901,5.02336,-29.1622,-78.0554,2.49586,-0.1,-12.5558,0.3,16.3332,4.11563,6.64123,-13.0761,77.1772,-9.7414,41.9973,39.9591,-10.4763,0.0,0.0,0.2369571398538205
E_S_WW_WM_175,5.75453,0.953152,7.73208,-13.1055,0.73,1.12,8.99763,2.46397,40.3959,102.681,-14.9336,0.2,10.1805,0.2,15.2789,-3.02737,-29.1147,-24.5308,80.2135,-46.6826,-39.2846,29.6093,-44.9067,0.0,0.0,0.2775291962392027
E_S_WW_WM_176,-5.17724,-7.52126,16.4215,-1.30527,2.34,-0.88,-5.77759,4.42041,39.8559,-67.7209,-11.1355,0.2,-16.2081,0.2,14.3133,12.5734,-22.5565,-6.08505,102.004,-6.66508,21.2802,54.6728,-12.8479,0.0,0.0,0.2688197646112957
E_S_WW_WM_177,-4.13834,12.3258,2.02037,0.165864,-0.86,2.01,-7.09843,5.22996,-45.9282,76.6626,-10.3163,0.7,-16.8717,0.8,11.8111,14.5492,22.0725,26.3912,1.03962,44.5355,87.7792,-42.7442,122.234,0.0,0.0,0.2897875076245846
E_S_WW_WM_178,2.77386,-0.664165,18.3514,-8.67436,0.49,2.21,18.8262,4.94487,23.2228,-23.977,-4.07047,0.3,6.54002,0.9,-16.178,-10.4183,-2.41841,17.3548,126.183,-4.40546,67.8185,50.2196,73.9531,0.0,0.0,0.2482169373156146
E_S_WW_WM_179,2.72894,5.88339,4.63623,-5.34354,2.05,0.67,-7.54053,7.56156,-33.3987,67.6668,3.36564,-0.3,-1.6228,-0.2,29.5285,-6.6733,-13.9057,29.3338,54.7002,-33.4415,113.675,74.7741,72.8665,0.0,0.0,0.2681705469534883
E_S_WW_WM_180,9.40968,14.3077,15.2811,16.9873,-0.59,-0.8,7.06062,2.566,-1.7452,129.871,-3.63203,-0.2,8.69853,0.9,12.7885,0.943999,0.755337,39.2196,79.9992,-14.8761,-18.9194,-53.2994,110.437,0.0,0.0,0.2895043021063123
E_S_WW_WM_181,3.52084,11.3509,8.12782,2.37547,2.43,1.14,3.98753,3.66717,-29.71,14.2002,-5.63448,0.1,-24.7275,0.7,22.6845,29.0044,24.9272,38.7954,-59.2583,-3.49747,82.4644,-23.0017,-63.2239,0.0,0.0,0.2914451622425248
E_S_WW_WM_182,4.59633,14.9648,13.653,-12.3967,0.55,0.42,3.44704,-1.97843,-13.4179,-47.4233,3.14941,0.1,4.22228,-0.4,11.6731,1.4249,6.21442,11.1706,96.3636,-28.044,-21.4356,-10.6512,-192.02,0.0,0.0,0.2590951625980067
E_S_WW_WM_183,-0.772398,8.41772,-4.63488,14.9643,1.25,1.01,18.363,5.87275,41.6876,6.30452,-6.70934,0.6,-15.3478,0.8,35.1424,16.5948,26.0829,6.11666,91.4767,35.7724,-17.4143,-24.3362,112.524,0.0,0.0,0.2599074968372093
E_S_WW_WM_184,3.46125,8.93755,5.25293,17.4998,-1.17,0.99,9.77937,8.1145,-33.7451,-78.9377,-0.63019,0.7,-11.839,0.9,37.7456,-15.8395,-4.99665,25.3551,-12.1255,4.7092,73.7231,76.5761,-196.151,0.0,0.0,0.2442415491096345
E_S_WW_WM_185,9.61686,4.50221,-5.70982,-13.832,1.8,1.93,2.97206,8.16735,26.4843,138.125,-5.9827,-0.1,10.0107,-0.3,44.8676,-5.36598,25.7246,25.8662,-36.5061,-10.5352,115.919,-3.11164,108.361,0.0,0.0,0.2971705698139535
E_S_WW_WM_186,-5.64637,5.57163,-7.59475,18.9555,0.82,-0.08,1.63999,8.9153,28.9221,59.6389,2.85187,-0.1,2.74215,0.8,14.9939,15.2922,20.5174,53.8305,105.533,41.238,15.1338,60.1368,-22.6824,0.0,0.0,0.3007535916877076
E_S_WW_WM_187,2.59026,1.58141,-3.05127,11.6422,1.38,-1.56,12.9047,-4.35544,32.6311,-88.6172,3.43432,-0.2,-23.4823,0.5,2.94523,11.2253,-2.06747,33.1993,9.83359,-44.2325,129.931,-18.1536,-74.6984,0.0,0.0,0.2568927440232558
E_S_WW_WM_188,10.5341,5.17264,-2.56484,-1.71248,-0.41,1.92,-1.62657,-3.62132,-38.9001,63.5105,-8.84782,0.6,-22.5857,0.8,27.727,17.1154,21.9921,8.52823,7.35779,-38.0643,-54.8365,32.2645,-149.626,0.0,0.0,0.2949342424418604
E_S_WW_WM_189,0.927547,5.01659,-3.9235,1.26512,0.62,-1.78,7.78386,3.92401,-45.3066,16.9091,-10.1891,0.0,-9.03664,0.8,7.79045,2.47609,-0.360752,16.9459,104.721,48.9616,-58.2445,1.23452,-197.504,0.0,0.0,0.2827475621129567
E_S_WW_WM_190,11.004,-6.76392,0.224627,8.06024,0.7,0.13,15.2317,1.70202,-25.018,-5.67779,-13.9054,0.6,-9.53906,-0.2,-21.9082,0.336808,0.91996,24.5074,21.3104,15.6381,144.461,13.6728,-160.809,0.0,0.0,0.2575355681528239
E_S_WW_WM_191,5.11771,2.4227,11.0998,1.71387,-0.3,0.66,16.9628,0.0644063,-34.5179,143.578,-7.43789,0.7,8.78733,0.2,28.9058,-0.222137,25.304,-18.2463,-58.5285,23.7536,-30.5225,39.244,-13.0334,0.0,0.0,0.2718041900365449
E_S_WW_WM_192,9.07108,-7.57954,-1.0615,-14.9855,2.21,1.49,8.29195,1.55338,-40.9042,25.5345,1.10453,0.1,7.16152,0.6,22.9419,19.6405,3.07641,-22.7019,90.0618,38.9867,-29.0416,-4.19041,-20.1866,0.0,0.0,0.2478716900631229
E_S_WW_WM_193,8.80929,-4.459,17.9524,12.08,1.32,-1.28,16.3192,0.677856,-19.1625,74.4945,4.2836,0.2,-7.14242,1.0,29.3806,-3.24623,5.76755,47.8844,41.0417,44.0062,131.751,34.157,-118.633,0.0,0.0,0.2617918323754153
E_S_WW_WM_194,7.67499,10.6631,19.1044,-3.08968,1.34,-0.66,11.2558,5.03655,46.6988,-50.8239,-5.13467,-0.1,7.66966,0.0,7.1348,11.379,26.8318,51.8572,118.594,15.4316,9.72493,10.4492,-124.93,0.0,0.0,0.2837136296877076
E_S_WW_WM_195,-7.29033,-3.9189,8.57515,-1.38529,0.68,-0.65,-3.55507,4.42964,-23.7038,68.7752,-2.42858,0.8,2.34506,-0.1,37.0012,-18.6203,23.8732,54.4811,-24.6616,-9.99127,47.4296,87.4418,-136.079,0.0,0.0,0.2823602534318937
E_S_WW_WM_196,7.81568,14.4599,6.3333,14.1386,1.73,-0.17,19.2781,-4.23628,5.92969,-4.71412,-2.99011,0.4,-17.1533,-0.1,45.2701,16.154,-5.34398,28.1542,-14.9876,-46.9154,53.1141,10.6289,141.981,0.0,0.0,0.2787893001960133
E_S_WW_WM_197,10.9345,14.2762,13.4165,-0.855498,0.78,1.13,12.216,8.87658,-32.2176,-22.3535,0.292545,0.7,9.58987,-0.1,56.9796,8.97038,-25.2059,27.7268,-48.1817,-3.33942,57.0938,41.548,18.847,0.0,0.0,0.2672685714518272
E_S_WW_WM_198,13.2434,8.8819,-0.564139,-18.257,1.6,0.44,1.97327,9.2711,20.0433,62.1455,-3.75347,0.3,-12.7423,0.3,21.4776,-0.671307,-28.667,-18.7872,-55.1424,2.91642,59.2459,23.4909,-86.5653,0.0,0.0,0.2922598085847176
E_S_WW_WM_199,11.7496,-4.94871,0.625722,5.23763,0.17,-0.34,11.5265,2.55804,20.2961,-20.174,-1.18453,0.1,14.1831,-0.2,6.12495,13.1191,0.32124,-23.6021,-34.019,-43.8282,-58.6187,44.2919,80.0057,0.0,0.0,0.2309485997076412
E_S_WW_WM_200,8.25735,7.95606,6.97924,-18.0204,-0.01,2.16,1.38038,9.55982,-23.9486,-34.4437,4.74417,-0.1,-7.20645,0.7,50.9937,19.9768,26.5742,10.9229,80.43,-26.7271,64.0143,10.9339,-20.9467,0.0,0.0,0.2611654522458472
E_S_WW_WM_201,7.12951,1.43308,3.93348,-6.80876,-1.49,1.41,1.20192,-4.45535,-22.9875,108.99,-13.0214,0.0,9.74122,0.4,-24.0964,13.6122,12.5042,6.3029,88.6777,-49.4812,2.44929,87.1624,49.6413,0.0,0.0,0.2768127995415282
E_S_WW_WM_202,9.02383,-5.07882,18.5968,15.8779,-1.7,-1.76,-5.27774,-0.718048,25.7406,-75.3777,-7.03858,0.3,-7.83796,-0.2,29.4216,24.7561,3.42281,-19.0408,38.2559,-1.78125,-2.12396,50.6445,43.8429,0.0,0.0,0.2553571683820598
E_S_WW_WM_203,12.4362,12.7479,8.11738,4.2518,0.26,2.36,14.9553,7.5996,-32.4565,124.189,-12.9502,0.5,-22.4188,0.5,2.08997,6.07139,19.6025,42.1837,77.9009,39.4878,78.2033,31.1652,-154.907,0.0,0.0,0.294122552730897
E_S_WW_WM_204,14.5584,-5.79706,-1.65867,10.8444,-1.61,0.03,14.7149,-4.79008,34.0911,91.7723,0.258866,-0.2,-18.1634,0.2,-2.05918,-6.91544,18.547,30.68,-42.6974,-15.466,-3.91409,-8.68558,34.7559,0.0,0.0,0.2609303807475083
E_S_WW_WM_205,6.82682,2.90433,3.42508,-15.5512,-0.77,-1.22,-8.41272,-3.59835,44.7212,25.2267,4.97848,0.7,6.88863,0.5,4.24551,6.42725,-20.5436,-11.6597,-28.0778,-2.87503,-21.9435,-5.82487,-97.416,0.0,0.0,0.2540747795348836
E_S_WW_WM_206,3.02235,3.10722,11.143,-3.5264,-0.56,-0.2,-2.72728,-2.48433,-42.7358,-72.4825,-14.7962,0.1,-0.466273,-0.4,56.099,22.6683,23.2846,1.68866,29.4715,44.9026,76.1914,-31.2261,5.89736,0.0,0.0,0.2558147220033223
E_S_WW_WM_207,1.36967,-3.16809,17.7738,-2.54332,1.87,1.88,18.9373,5.15536,-3.88424,-59.9644,-6.08725,0.0,-7.29365,0.2,50.8495,24.9172,18.7686,46.0608,-29.2206,27.2975,-55.7472,59.8905,-162.31,0.0,0.0,0.2655828676179401
E_S_WW_WM_208,10.0046,0.22122,11.3797,8.35649,0.01,-1.42,-1.73407,-1.41401,49.087,-49.7484,-13.8246,0.6,8.15495,0.2,51.332,-8.89436,-25.7605,45.6681,49.9998,22.3558,146.763,-16.0539,-145.899,0.0,0.0,0.2659857930398671
E_S_WW_WM_209,12.7905,7.17771,12.6337,2.11372,0.11,-0.42,-4.35615,7.30589,23.0176,8.16151,-3.48798,0.8,-8.80572,-0.3,45.0656,-7.02795,-4.46149,32.7556,27.2829,-17.3449,-19.8127,78.7151,132.081,0.0,0.0,0.2786098233820598
E_S_WW_WM_210,-6.24734,14.9672,3.91689,-0.954274,0.75,-0.02,-7.68093,3.77551,-10.471,111.729,2.15239,0.1,10.6614,0.3,17.0342,29.2069,-29.5358,13.263,-47.5779,9.93527,-5.39398,37.8414,73.3081,0.0,0.0,0.294873220461794
E_S_WW_WM_211,6.33729,-3.39514,7.43494,3.01114,1.07,-1.7,0.213405,8.43238,-2.64319,-19.3397,-12.272,0.7,9.82795,0.1,-1.2304,-7.5417,26.3288,30.8599,73.2367,-44.6663,-21.7546,18.6581,-166.138,0.0,0.0,0.2561371649833887
E_S_WW_WM_212,0.806445,14.5624,-1.3865,-11.9741,1.52,2.49,12.4245,0.737345,35.9163,-16.3425,4.22312,0.1,-8.60469,0.9,7.62867,6.68814,-18.1975,38.1875,40.4591,21.649,4.577,-36.5304,23.0567,0.0,0.0,0.2890137251196013
E_S_WW_WM_213,1.20711,10.702,-3.0883,10.7134,-0.98,1.77,5.89468,6.85233,24.5197,-93.5708,0.00211947,0.6,-9.64211,0.5,-19.4642,0.220742,11.7442,38.8872,62.9398,-41.8928,-5.64189,78.5295,116.116,0.0,0.0,0.2735066319069767
E_S_WW_WM_214,-2.25394,13.7218,11.479,-6.35573,-0.95,2.34,8.05988,3.48616,-32.9938,-57.8659,-3.40064,0.3,0.906802,0.0,50.1441,-19.549,12.6884,3.63845,23.1184,-46.0632,25.2348,67.7814,-42.0874,0.0,0.0,0.2557396830797342
E_S_WW_WM_215,8.05856,-4.48591,11.0752,-19.5964,-1.56,1.3,2.56098,0.127388,-27.7507,1.06261,-0.694316,0.7,22.1813,0.7,-12.5838,8.53328,4.31735,6.00291,34.927,-14.3701,60.274,-51.0257,140.564,0.0,0.0,0.2331908890166112
E_S_WW_WM_216,-2.88024,-2.68446,13.1367,11.4187,-0.63,-1.5,18.4382,2.82074,1.71822,140.482,-9.34419,0.2,14.5567,0.3,47.3756,17.4287,7.04017,13.926,114.066,33.0452,-43.9415,-24.5309,101.642,0.0,0.0,0.2699317616744186
E_S_WW_WM_217,0.473862,6.1195,10.4507,-6.43839,0.62,-0.44,19.4381,9.73358,-24.2439,-39.294,-3.65836,0.8,17.9993,-0.2,2.02057,15.7432,-5.73005,43.1085,104.04,-21.8255,103.623,-17.0107,-175.039,0.0,0.0,0.2669630947574751
E_S_WW_WM_218,-2.65062,6.82613,16.7514,14.0672,1.62,1.22,-8.5976,1.32769,-31.9646,-2.5097,-6.45312,-0.4,-17.0124,0.5,-4.85982,12.9191,-28.9444,48.5099,29.9363,-6.81745,-42.9489,20.5198,-58.9729,0.0,0.0,0.2865893397541528
E_S_WW_WM_219,-7.68514,10.373,2.48667,-8.53467,0.28,0.56,-3.41463,7.79617,26.6708,1.65602,-3.46949,0.3,18.7399,-0.2,4.75773,9.75036,1.92608,40.3102,-58.2276,39.1553,-20.2238,55.3214,-165.605,0.0,0.0,0.30487111020598
E_S_WW_WM_220,4.47543,-2.38872,-6.75451,15.0988,0.13,-0.18,-2.2021,-0.0491714,-41.41,9.56241,-1.33666,0.0,-18.8025,0.7,42.9248,-4.58128,-28.1605,27.0356,40.278,40.8201,108.277,-51.3397,-185.965,0.0,0.0,0.2634235292358804
E_S_WW_WM_221,-2.82922,0.303838,-2.15114,4.44085,-0.38,-0.97,17.9796,8.35114,-2.17241,82.0919,-1.75331,0.6,20.1032,0.8,-8.57257,-18.7506,1.06723,22.8113,-28.7469,-39.3786,73.1607,88.7513,-27.9658,0.0,0.0,0.2795948741960133
E_S_WW_WM_222,6.52494,6.42728,-7.88709,17.8712,1.24,-1.29,8.22972,2.53469,26.7287,37.2739,-14.7701,-0.1,3.40382,0.8,-15.1129,29.9729,0.11858,-22.8289,2.22519,11.4883,33.2896,9.44326,47.7638,0.0,0.0,0.2941826600963455
E_S_WW_WM_223,3.3496,11.2912,-6.07244,19.8848,0.0,-0.31,18.8502,8.04987,-29.7252,77.3809,-5.40356,0.5,14.5893,0.3,49.3888,-8.07595,14.1323,17.9118,3.79462,39.9454,118.418,-2.96883,-106.507,0.0,0.0,0.2995644255016611
E_S_WW_WM_224,14.2101,10.8446,-2.86887,-9.09353,1.07,-0.58,13.3778,-2.67401,28.364,66.1305,-9.82539,0.0,6.71283,0.8,39.2812,-1.23495,11.1262,10.1017,-59.4953,-42.7199,43.3257,-19.795,54.1384,0.0,0.0,0.3037224839335548
E_S_WW_WM_225,-2.6128,8.77802,17.2538,-7.93298,0.25,-0.57,0.434415,-4.61343,15.5317,43.7109,-10.8651,0.5,22.7162,1.0,23.825,11.0501,-6.91895,45.0915,-21.0715,-13.2493,-6.43272,74.0918,121.333,0.0,0.0,0.2864643753089702
E_S_WW_WM_226,14.4162,-6.88576,-3.32532,-1.55766,2.12,0.47,-5.45151,0.249939,-18.2395,-74.8555,-10.7967,0.4,-2.58788,0.7,47.4944,-9.6151,-26.6877,38.5706,19.6631,-20.4744,85.285,-5.52699,-29.4378,0.0,0.0,0.2515545591096345
E_S_WW_WM_227,9.60013,6.54768,11.5818,-19.0403,1.92,1.37,12.1657,-1.68984,7.96589,103.148,1.66209,-0.4,8.53098,-0.1,36.9057,-12.0916,0.206553,36.0183,-2.79938,-42.6197,-51.1602,33.1235,-74.2472,0.0,0.0,0.304642412013289
E_S_WW_WM_228,-5.51067,6.60838,7.6418,6.07779,-1.68,2.23,19.1558,9.95368,44.4495,99.4931,-6.66131,-0.2,5.63226,0.1,-3.53813,-13.8866,-3.6302,5.18021,-8.57969,31.6445,-12.0689,42.2978,-101.955,0.0,0.0,0.2933910697940199
E_S_WW_WM_229,5.82777,9.64976,2.69182,-4.76296,0.4,-1.0,3.30627,0.0918085,-21.7918,69.5444,4.34056,-0.3,2.98125,0.0,53.6377,14.028,-23.1821,-20.0291,19.944,30.1583,-11.1553,82.1602,-135.208,0.0,0.0,0.2675962549734219
E_S_WW_WM_230,5.60208,3.99311,12.7023,3.08647,0.32,-1.29,-5.47171,5.67173,-47.9362,82.2121,-2.56468,-0.1,-15.8935,-0.2,36.3678,22.8491,22.7259,9.1218,-45.9869,21.977,-50.379,-28.5512,-193.215,0.0,0.0,0.2762253877707641
